0,Device 1 (EtherCAT),111,null,null
1,Term 1 (EK1200),9099, ,EK1200-5000
2,Term 2 (EL1808),9099, ,EL1808
2,Term 3 (EL2819),9099, ,EL2819
2,Term 4 (EL5002),9099, ,EL5002
2,Term 5 (EL2014),9099, ,EL2014
2,Term 6 (EL7041-0052),9099, ,EL7041-0052
2,Term 7 (EL7041-0052),9099, ,EL7041-0052
2,Term 8 (EK1110),9099, ,EK1110
