0,Device 1 (EtherCAT),111,null,null
1,Term 1 (EK1200),9099, ,EK1200-5000-0000
2,Term 2 (EL1808),9099, ,EL1808-0000-0018
2,Term 3 (EL2819),9099, ,EL2819-0000-0018
2,Term 4 (EL5002),9099, ,EL5002-0000-0020
2,Term 5 (EL2014),9099, ,EL2014-0000-0017
2,Term 6 (EL7041-0052),9099, ,EL7041-0052-0016
2,Term 7 (EL7041-0052),9099, ,EL7041-0052-0016
2,Term 8 (EK1110),9099, ,EK1110-0000-0017
